,poll,poll_firm,poll_year,id,statenum,statename,region_cat,female,race_wbh,edu_cat,age_cat,age_cat6,age_edu_cat6,educ,age,democrat,republican,black,hispanic,weight,yes_of_opinion_holders,yes_of_all,state,state_initnum,region,no_of_all,no_of_opinion_holders
125,Gall2005Aug22,Gall,2005,80126,46.0,washington,4.0,0,1.0,4.0,3.0,5.0,28.0,"business, technical, or vocational school after high school",55.0,0,0,0.0,0.0,,1.0,1,WA,48.0,west,0.0,0.0
126,Gall2005Aug22,Gall,2005,80127,4.0,california,4.0,1,3.0,2.0,3.0,4.0,20.0,none or grades 1-8,48.0,1,0,0.0,1.0,,0.0,0,CA,5.0,west,1.0,1.0
127,Gall2005Aug22,Gall,2005,80128,4.0,california,4.0,1,2.0,3.0,3.0,5.0,27.0,high school incomplete (grades 9-11),55.0,1,0,1.0,0.0,,0.0,0,CA,5.0,west,1.0,1.0
128,Gall2005Aug22,Gall,2005,80129,46.0,washington,4.0,1,1.0,4.0,4.0,6.0,34.0,"business, technical, or vocational school after high school",75.0,0,0,0.0,0.0,,0.0,0,WA,48.0,west,1.0,1.0
129,Gall2005Aug22,Gall,2005,80130,46.0,washington,4.0,1,1.0,4.0,3.0,4.0,22.0,"business, technical, or vocational school after high school",47.0,1,0,0.0,0.0,,1.0,1,WA,48.0,west,0.0,0.0
130,Gall2005Aug22,Gall,2005,80131,45.0,virginia,3.0,0,1.0,2.0,4.0,6.0,32.0,none or grades 1-8,87.0,0,0,0.0,0.0,,0.0,0,VA,46.0,south,1.0,1.0
131,Gall2005Aug22,Gall,2005,80132,9.0,florida,3.0,1,2.0,2.0,1.0,2.0,8.0,none or grades 1-8,29.0,1,0,1.0,0.0,,1.0,1,FL,10.0,south,0.0,0.0
132,Gall2005Aug22,Gall,2005,80133,42.0,texas,3.0,0,1.0,4.0,3.0,5.0,28.0,high school graduate (grade 12 or ged certificate),59.0,0,0,0.0,0.0,,0.0,0,TX,44.0,south,1.0,1.0
133,Gall2005Aug22,Gall,2005,80134,5.0,colorado,4.0,1,1.0,4.0,1.0,2.0,10.0,high school graduate (grade 12 or ged certificate),27.0,0,1,0.0,0.0,,0.0,0,CO,6.0,west,1.0,1.0
134,Gall2005Aug22,Gall,2005,80135,38.0,rhode island,1.0,0,1.0,2.0,2.0,2.0,8.0,none or grades 1-8,34.0,0,0,0.0,0.0,,1.0,1,RI,40.0,northeast,0.0,0.0
135,Gall2005Aug22,Gall,2005,80136,23.0,mississippi,3.0,1,1.0,4.0,3.0,4.0,22.0,"business, technical, or vocational school after high school",49.0,0,1,0.0,0.0,,0.0,0,MS,26.0,south,1.0,1.0
136,Gall2005Aug22,Gall,2005,80137,41.0,tennessee,3.0,1,1.0,4.0,3.0,4.0,22.0,"business, technical, or vocational school after high school",53.0,1,0,0.0,0.0,,1.0,1,TN,43.0,south,0.0,0.0
137,Gall2005Aug22,Gall,2005,80138,4.0,california,4.0,0,1.0,2.0,3.0,4.0,20.0,none or grades 1-8,45.0,0,1,0.0,0.0,,1.0,1,CA,5.0,west,0.0,0.0
138,Gall2005Aug22,Gall,2005,80139,30.0,new mexico,4.0,1,1.0,4.0,2.0,3.0,16.0,"business, technical, or vocational school after high school",43.0,1,0,0.0,0.0,,1.0,1,NM,33.0,west,0.0,0.0
139,Gall2005Aug22,Gall,2005,80140,4.0,california,4.0,1,1.0,2.0,3.0,4.0,20.0,none or grades 1-8,52.0,1,0,0.0,0.0,,0.0,0,CA,5.0,west,1.0,1.0
140,Gall2005Aug22,Gall,2005,80141,5.0,colorado,4.0,0,1.0,4.0,3.0,4.0,22.0,high school graduate (grade 12 or ged certificate),54.0,0,0,0.0,0.0,,1.0,1,CO,6.0,west,0.0,0.0
141,Gall2005Aug22,Gall,2005,80142,17.0,louisiana,3.0,0,1.0,3.0,2.0,3.0,15.0,high school incomplete (grades 9-11),35.0,1,0,0.0,0.0,,0.0,0,LA,19.0,south,1.0,1.0
142,Gall2005Aug22,Gall,2005,80143,1.0,alabama,3.0,1,1.0,3.0,4.0,6.0,33.0,high school incomplete (grades 9-11),69.0,0,0,0.0,0.0,,0.0,0,AL,2.0,south,1.0,1.0
143,Gall2005Aug22,Gall,2005,80144,35.0,oklahoma,3.0,0,1.0,3.0,4.0,6.0,33.0,high school incomplete (grades 9-11),82.0,0,1,0.0,0.0,,0.0,0,OK,37.0,south,1.0,1.0
144,Gall2005Aug22,Gall,2005,80145,12.0,illinois,2.0,0,1.0,4.0,3.0,5.0,28.0,"business, technical, or vocational school after high school",59.0,0,0,0.0,0.0,,0.0,0,IL,15.0,midwest,1.0,1.0
145,Gall2005Aug22,Gall,2005,80146,21.0,michigan,2.0,0,1.0,2.0,2.0,3.0,14.0,none or grades 1-8,43.0,0,0,0.0,0.0,,0.0,0,MI,23.0,midwest,1.0,1.0
146,Gall2005Aug22,Gall,2005,80147,29.0,new jersey,1.0,1,2.0,2.0,3.0,4.0,20.0,none or grades 1-8,48.0,1,0,1.0,0.0,,0.0,0,NJ,32.0,northeast,1.0,1.0
147,Gall2005Aug22,Gall,2005,80148,15.0,kansas,2.0,0,1.0,4.0,4.0,6.0,34.0,high school graduate (grade 12 or ged certificate),83.0,0,0,0.0,0.0,,,0,KS,17.0,midwest,1.0,
148,Gall2005Aug22,Gall,2005,80149,45.0,virginia,3.0,1,1.0,4.0,1.0,2.0,10.0,high school graduate (grade 12 or ged certificate),26.0,0,1,0.0,0.0,,1.0,1,VA,46.0,south,0.0,0.0
149,Gall2005Aug22,Gall,2005,80150,42.0,texas,3.0,0,3.0,2.0,2.0,3.0,14.0,high school incomplete (grades 9-11),42.0,0,1,0.0,1.0,,0.0,0,TX,44.0,south,1.0,1.0
150,Gall2005Aug22,Gall,2005,80151,12.0,illinois,2.0,0,1.0,4.0,3.0,5.0,28.0,"business, technical, or vocational school after high school",64.0,1,0,0.0,0.0,,1.0,1,IL,15.0,midwest,0.0,0.0
151,Gall2005Aug22,Gall,2005,80152,12.0,illinois,2.0,0,1.0,4.0,3.0,4.0,22.0,high school graduate (grade 12 or ged certificate),45.0,1,0,0.0,0.0,,1.0,1,IL,15.0,midwest,0.0,0.0
152,Gall2005Aug22,Gall,2005,80153,4.0,california,4.0,0,1.0,4.0,1.0,2.0,10.0,"business, technical, or vocational school after high school",26.0,0,0,0.0,0.0,,1.0,1,CA,5.0,west,0.0,0.0
153,Gall2005Aug22,Gall,2005,80154,48.0,wisconsin,2.0,1,1.0,2.0,2.0,3.0,14.0,none or grades 1-8,40.0,0,1,0.0,0.0,,1.0,1,WI,49.0,midwest,0.0,0.0
154,Gall2005Aug22,Gall,2005,80155,39.0,south carolina,3.0,1,2.0,2.0,4.0,6.0,32.0,none or grades 1-8,76.0,1,0,1.0,0.0,,0.0,0,SC,41.0,south,1.0,1.0
155,Gall2005Aug22,Gall,2005,80156,42.0,texas,3.0,1,1.0,4.0,3.0,4.0,22.0,high school graduate (grade 12 or ged certificate),45.0,0,1,0.0,0.0,,0.0,0,TX,44.0,south,1.0,1.0
156,Gall2005Aug22,Gall,2005,80157,45.0,virginia,3.0,0,1.0,4.0,3.0,5.0,28.0,"business, technical, or vocational school after high school",62.0,0,0,0.0,0.0,,0.0,0,VA,46.0,south,1.0,1.0
157,Gall2005Aug22,Gall,2005,80158,34.0,ohio,2.0,0,1.0,3.0,2.0,3.0,15.0,high school incomplete (grades 9-11),38.0,1,0,0.0,0.0,,1.0,1,OH,36.0,midwest,0.0,0.0
158,Gall2005Aug22,Gall,2005,80159,3.0,arkansas,3.0,1,2.0,1.0,4.0,6.0,31.0,none or grades 1-8,75.0,1,0,1.0,0.0,,0.0,0,AR,3.0,south,1.0,1.0
159,Gall2005Aug22,Gall,2005,80160,5.0,colorado,4.0,0,1.0,4.0,3.0,5.0,28.0,"business, technical, or vocational school after high school",59.0,1,0,0.0,0.0,,1.0,1,CO,6.0,west,0.0,0.0
160,Gall2005Aug22,Gall,2005,80161,40.0,south dakota,2.0,1,1.0,2.0,4.0,6.0,32.0,none or grades 1-8,66.0,1,0,0.0,0.0,,0.0,0,SD,42.0,midwest,1.0,1.0
161,Gall2005Aug22,Gall,2005,80162,48.0,wisconsin,2.0,1,1.0,3.0,4.0,6.0,33.0,high school incomplete (grades 9-11),73.0,0,0,0.0,0.0,,1.0,1,WI,49.0,midwest,0.0,0.0
162,Gall2005Aug22,Gall,2005,80163,14.0,iowa,2.0,1,1.0,2.0,4.0,6.0,32.0,none or grades 1-8,81.0,1,0,0.0,0.0,,1.0,1,IA,13.0,midwest,0.0,0.0
163,Gall2005Aug22,Gall,2005,80164,9.0,florida,3.0,1,1.0,2.0,4.0,6.0,32.0,high school incomplete (grades 9-11),81.0,1,0,0.0,0.0,,0.0,0,FL,10.0,south,1.0,1.0
164,Gall2005Aug22,Gall,2005,80165,12.0,illinois,2.0,1,1.0,4.0,1.0,2.0,10.0,"business, technical, or vocational school after high school",27.0,1,0,0.0,0.0,,1.0,1,IL,15.0,midwest,0.0,0.0
165,Gall2005Aug22,Gall,2005,80166,36.0,oregon,4.0,1,1.0,2.0,4.0,6.0,32.0,none or grades 1-8,86.0,1,0,0.0,0.0,,1.0,1,OR,38.0,west,0.0,0.0
166,Gall2005Aug22,Gall,2005,80167,15.0,kansas,2.0,1,1.0,3.0,2.0,3.0,15.0,high school incomplete (grades 9-11),39.0,1,0,0.0,0.0,,0.0,0,KS,17.0,midwest,1.0,1.0
167,Gall2005Aug22,Gall,2005,80168,42.0,texas,3.0,1,1.0,2.0,1.0,1.0,2.0,none or grades 1-8,24.0,0,0,0.0,0.0,,0.0,0,TX,44.0,south,1.0,1.0
168,Gall2005Aug22,Gall,2005,80169,4.0,california,4.0,0,1.0,3.0,3.0,5.0,27.0,high school incomplete (grades 9-11),55.0,0,1,0.0,0.0,,1.0,1,CA,5.0,west,0.0,0.0
169,Gall2005Aug22,Gall,2005,80170,42.0,texas,3.0,1,1.0,4.0,2.0,3.0,16.0,"business, technical, or vocational school after high school",37.0,1,0,0.0,0.0,,1.0,1,TX,44.0,south,0.0,0.0
170,Gall2005Aug22,Gall,2005,80171,42.0,texas,3.0,0,3.0,4.0,1.0,1.0,4.0,high school graduate (grade 12 or ged certificate),22.0,1,0,0.0,1.0,,1.0,1,TX,44.0,south,0.0,0.0
171,Gall2005Aug22,Gall,2005,80172,29.0,new jersey,1.0,0,1.0,4.0,4.0,6.0,34.0,"business, technical, or vocational school after high school",88.0,1,0,0.0,0.0,,,0,NJ,32.0,northeast,1.0,
172,Gall2005Aug22,Gall,2005,80173,22.0,minnesota,2.0,0,1.0,4.0,2.0,2.0,10.0,high school graduate (grade 12 or ged certificate),34.0,0,0,0.0,0.0,,0.0,0,MN,24.0,midwest,1.0,1.0
173,Gall2005Aug22,Gall,2005,80174,37.0,pennsylvania,1.0,1,1.0,1.0,4.0,6.0,31.0,none or grades 1-8,73.0,0,0,0.0,0.0,,0.0,0,PA,39.0,northeast,1.0,1.0
174,Gall2005Aug22,Gall,2005,80175,9.0,florida,3.0,0,1.0,3.0,2.0,3.0,15.0,high school incomplete (grades 9-11),36.0,0,1,0.0,0.0,,0.0,0,FL,10.0,south,1.0,1.0
175,Gall2005Aug22,Gall,2005,80176,34.0,ohio,2.0,0,1.0,4.0,3.0,5.0,28.0,high school graduate (grade 12 or ged certificate),60.0,0,0,0.0,0.0,,0.0,0,OH,36.0,midwest,1.0,1.0
176,Gall2005Aug22,Gall,2005,80177,36.0,oregon,4.0,0,1.0,3.0,4.0,6.0,33.0,high school incomplete (grades 9-11),85.0,0,0,0.0,0.0,,0.0,0,OR,38.0,west,1.0,1.0
177,Gall2005Aug22,Gall,2005,80178,21.0,michigan,2.0,0,1.0,4.0,2.0,3.0,16.0,high school graduate (grade 12 or ged certificate),44.0,0,0,0.0,0.0,,1.0,1,MI,23.0,midwest,0.0,0.0
178,Gall2005Aug22,Gall,2005,80179,22.0,minnesota,2.0,1,1.0,4.0,4.0,6.0,34.0,"business, technical, or vocational school after high school",70.0,1,0,0.0,0.0,,1.0,1,MN,24.0,midwest,0.0,0.0
179,Gall2005Aug22,Gall,2005,80180,17.0,louisiana,3.0,1,1.0,4.0,3.0,5.0,28.0,high school graduate (grade 12 or ged certificate),59.0,0,0,0.0,0.0,,1.0,1,LA,19.0,south,0.0,0.0
180,Gall2005Aug22,Gall,2005,80181,45.0,virginia,3.0,1,1.0,4.0,3.0,5.0,28.0,"business, technical, or vocational school after high school",56.0,1,0,0.0,0.0,,1.0,1,VA,46.0,south,0.0,0.0
181,Gall2005Aug22,Gall,2005,80182,4.0,california,4.0,1,1.0,2.0,3.0,5.0,26.0,none or grades 1-8,61.0,1,0,0.0,0.0,,0.0,0,CA,5.0,west,1.0,1.0
182,Gall2005Aug22,Gall,2005,80183,42.0,texas,3.0,0,1.0,4.0,3.0,4.0,22.0,high school graduate (grade 12 or ged certificate),45.0,0,0,0.0,0.0,,0.0,0,TX,44.0,south,1.0,1.0
183,Gall2005Aug22,Gall,2005,80184,45.0,virginia,3.0,1,1.0,4.0,4.0,6.0,34.0,"business, technical, or vocational school after high school",68.0,0,0,0.0,0.0,,0.0,0,VA,46.0,south,1.0,1.0
184,Gall2005Aug22,Gall,2005,80185,15.0,kansas,2.0,0,1.0,2.0,2.0,3.0,14.0,high school incomplete (grades 9-11),40.0,0,1,0.0,0.0,,0.0,0,KS,17.0,midwest,1.0,1.0
185,Gall2005Aug22,Gall,2005,80186,42.0,texas,3.0,1,3.0,1.0,1.0,1.0,1.0,none or grades 1-8,18.0,0,0,0.0,1.0,,0.0,0,TX,44.0,south,1.0,1.0
186,Gall2005Aug22,Gall,2005,80187,4.0,california,4.0,0,1.0,4.0,3.0,4.0,22.0,high school graduate (grade 12 or ged certificate),53.0,0,0,0.0,0.0,,0.0,0,CA,5.0,west,1.0,1.0
187,Gall2005Aug22,Gall,2005,80188,12.0,illinois,2.0,0,1.0,2.0,2.0,2.0,8.0,none or grades 1-8,30.0,0,0,0.0,0.0,,1.0,1,IL,15.0,midwest,0.0,0.0
188,Gall2005Aug22,Gall,2005,80189,31.0,new york,1.0,0,1.0,2.0,3.0,5.0,26.0,none or grades 1-8,56.0,0,1,0.0,0.0,,,0,NY,35.0,northeast,1.0,
189,Gall2005Aug22,Gall,2005,80190,39.0,south carolina,3.0,0,1.0,2.0,2.0,3.0,14.0,none or grades 1-8,43.0,0,0,0.0,0.0,,0.0,0,SC,41.0,south,1.0,1.0
190,Gall2005Aug22,Gall,2005,80191,34.0,ohio,2.0,1,2.0,3.0,2.0,3.0,15.0,high school incomplete (grades 9-11),38.0,1,0,1.0,0.0,,0.0,0,OH,36.0,midwest,1.0,1.0
191,Gall2005Aug22,Gall,2005,80192,27.0,nevada,4.0,1,1.0,4.0,3.0,5.0,28.0,"business, technical, or vocational school after high school",55.0,1,0,0.0,0.0,,1.0,1,NV,34.0,west,0.0,0.0
192,Gall2005Aug22,Gall,2005,80193,36.0,oregon,4.0,0,1.0,2.0,3.0,5.0,26.0,high school incomplete (grades 9-11),58.0,0,0,0.0,0.0,,0.0,0,OR,38.0,west,1.0,1.0
193,Gall2005Aug22,Gall,2005,80194,5.0,colorado,4.0,1,1.0,4.0,3.0,5.0,28.0,"business, technical, or vocational school after high school",64.0,0,1,0.0,0.0,,0.0,0,CO,6.0,west,1.0,1.0
194,Gall2005Aug22,Gall,2005,80195,32.0,north carolina,3.0,1,1.0,2.0,2.0,3.0,14.0,none or grades 1-8,38.0,1,0,0.0,0.0,,0.0,0,NC,28.0,south,1.0,1.0
195,Gall2005Aug22,Gall,2005,80196,12.0,illinois,2.0,1,1.0,4.0,2.0,3.0,16.0,high school graduate (grade 12 or ged certificate),41.0,0,1,0.0,0.0,,0.0,0,IL,15.0,midwest,1.0,1.0
196,Gall2005Aug22,Gall,2005,80197,17.0,louisiana,3.0,0,2.0,3.0,2.0,3.0,15.0,high school incomplete (grades 9-11),42.0,0,0,1.0,0.0,,0.0,0,LA,19.0,south,1.0,1.0
197,Gall2005Aug22,Gall,2005,80198,14.0,iowa,2.0,1,1.0,2.0,4.0,6.0,32.0,none or grades 1-8,92.0,0,0,0.0,0.0,,0.0,0,IA,13.0,midwest,1.0,1.0
198,Gall2005Aug22,Gall,2005,80199,29.0,new jersey,1.0,1,2.0,4.0,2.0,2.0,10.0,"business, technical, or vocational school after high school",34.0,0,1,1.0,0.0,,0.0,0,NJ,32.0,northeast,1.0,1.0
199,Gall2005Aug22,Gall,2005,80200,4.0,california,4.0,1,1.0,3.0,2.0,3.0,15.0,high school incomplete (grades 9-11),39.0,0,1,0.0,0.0,,0.0,0,CA,5.0,west,1.0,1.0
200,Gall2005Aug22,Gall,2005,80201,5.0,colorado,4.0,0,3.0,4.0,3.0,4.0,22.0,"business, technical, or vocational school after high school",47.0,0,1,0.0,1.0,,1.0,1,CO,6.0,west,0.0,0.0
201,Gall2005Aug22,Gall,2005,80202,2.0,arizona,4.0,1,1.0,3.0,3.0,5.0,27.0,high school incomplete (grades 9-11),63.0,1,0,0.0,0.0,,0.0,0,AZ,4.0,west,1.0,1.0
202,Gall2005Aug22,Gall,2005,80203,37.0,pennsylvania,1.0,0,1.0,2.0,2.0,3.0,14.0,none or grades 1-8,44.0,0,1,0.0,0.0,,0.0,0,PA,39.0,northeast,1.0,1.0
203,Gall2005Aug22,Gall,2005,80204,12.0,illinois,2.0,0,1.0,4.0,3.0,4.0,22.0,"business, technical, or vocational school after high school",47.0,0,0,0.0,0.0,,1.0,1,IL,15.0,midwest,0.0,0.0
204,Gall2005Aug22,Gall,2005,80205,42.0,texas,3.0,1,1.0,4.0,3.0,4.0,22.0,"business, technical, or vocational school after high school",53.0,0,1,0.0,0.0,,0.0,0,TX,44.0,south,1.0,1.0
205,Gall2005Aug22,Gall,2005,80206,29.0,new jersey,1.0,1,1.0,4.0,1.0,2.0,10.0,high school graduate (grade 12 or ged certificate),25.0,0,0,0.0,0.0,,1.0,1,NJ,32.0,northeast,0.0,0.0
206,Gall2005Aug22,Gall,2005,80207,39.0,south carolina,3.0,0,2.0,3.0,3.0,5.0,27.0,high school incomplete (grades 9-11),60.0,1,0,1.0,0.0,,0.0,0,SC,41.0,south,1.0,1.0
207,Gall2005Aug22,Gall,2005,80208,23.0,mississippi,3.0,1,1.0,2.0,,,,none or grades 1-8,,1,0,0.0,0.0,,0.0,0,MS,26.0,south,1.0,1.0
208,Gall2005Aug22,Gall,2005,80209,22.0,minnesota,2.0,1,1.0,4.0,3.0,4.0,22.0,high school graduate (grade 12 or ged certificate),50.0,0,0,0.0,0.0,,1.0,1,MN,24.0,midwest,0.0,0.0
209,Gall2005Aug22,Gall,2005,80210,12.0,illinois,2.0,1,2.0,4.0,4.0,6.0,34.0,high school graduate (grade 12 or ged certificate),90.0,1,0,1.0,0.0,,1.0,1,IL,15.0,midwest,0.0,0.0
210,Gall2005Aug22,Gall,2005,80211,34.0,ohio,2.0,0,1.0,4.0,3.0,4.0,22.0,high school graduate (grade 12 or ged certificate),49.0,1,0,0.0,0.0,,0.0,0,OH,36.0,midwest,1.0,1.0
211,Gall2005Aug22,Gall,2005,80212,5.0,colorado,4.0,0,1.0,4.0,4.0,6.0,34.0,"business, technical, or vocational school after high school",68.0,0,0,0.0,0.0,,0.0,0,CO,6.0,west,1.0,1.0
212,Gall2005Aug22,Gall,2005,80213,9.0,florida,3.0,0,1.0,4.0,3.0,4.0,22.0,"business, technical, or vocational school after high school",45.0,0,1,0.0,0.0,,0.0,0,FL,10.0,south,1.0,1.0
213,Gall2005Aug22,Gall,2005,80214,37.0,pennsylvania,1.0,1,1.0,4.0,3.0,4.0,22.0,high school graduate (grade 12 or ged certificate),50.0,0,1,0.0,0.0,,1.0,1,PA,39.0,northeast,0.0,0.0
214,Gall2005Aug22,Gall,2005,80215,32.0,north carolina,3.0,0,1.0,2.0,1.0,1.0,2.0,none or grades 1-8,22.0,0,1,0.0,0.0,,0.0,0,NC,28.0,south,1.0,1.0
215,Gall2005Aug22,Gall,2005,80216,36.0,oregon,4.0,0,1.0,4.0,3.0,5.0,28.0,"business, technical, or vocational school after high school",58.0,0,0,0.0,0.0,,0.0,0,OR,38.0,west,1.0,1.0
216,Gall2005Aug22,Gall,2005,80217,31.0,new york,1.0,1,1.0,3.0,3.0,5.0,27.0,high school incomplete (grades 9-11),55.0,0,1,0.0,0.0,,1.0,1,NY,35.0,northeast,0.0,0.0
217,Gall2005Aug22,Gall,2005,80218,2.0,arizona,4.0,1,1.0,3.0,3.0,5.0,27.0,high school incomplete (grades 9-11),58.0,0,0,0.0,0.0,,1.0,1,AZ,4.0,west,0.0,0.0
218,Gall2005Aug22,Gall,2005,80219,3.0,arkansas,3.0,0,1.0,4.0,1.0,2.0,10.0,high school graduate (grade 12 or ged certificate),28.0,1,0,0.0,0.0,,1.0,1,AR,3.0,south,0.0,0.0
219,Gall2005Aug22,Gall,2005,80220,24.0,missouri,2.0,0,1.0,3.0,4.0,6.0,33.0,high school incomplete (grades 9-11),67.0,0,1,0.0,0.0,,0.0,0,MO,25.0,midwest,1.0,1.0
220,Gall2005Aug22,Gall,2005,80221,42.0,texas,3.0,0,1.0,2.0,4.0,6.0,32.0,none or grades 1-8,74.0,1,0,0.0,0.0,,0.0,0,TX,44.0,south,1.0,1.0
221,Gall2005Aug22,Gall,2005,80222,34.0,ohio,2.0,0,1.0,3.0,3.0,4.0,21.0,high school incomplete (grades 9-11),45.0,0,0,0.0,0.0,,1.0,1,OH,36.0,midwest,0.0,0.0
222,Gall2005Aug22,Gall,2005,80223,46.0,washington,4.0,1,1.0,3.0,3.0,5.0,27.0,high school incomplete (grades 9-11),56.0,0,0,0.0,0.0,,1.0,1,WA,48.0,west,0.0,0.0
223,Gall2005Aug22,Gall,2005,80224,2.0,arizona,4.0,1,1.0,2.0,4.0,6.0,32.0,none or grades 1-8,66.0,1,0,0.0,0.0,,1.0,1,AZ,4.0,west,0.0,0.0
224,Gall2005Aug22,Gall,2005,80225,15.0,kansas,2.0,0,1.0,3.0,3.0,5.0,27.0,high school incomplete (grades 9-11),57.0,0,0,0.0,0.0,,0.0,0,KS,17.0,midwest,1.0,1.0
225,Gall2005Aug22,Gall,2005,80226,40.0,south dakota,2.0,1,1.0,4.0,4.0,6.0,34.0,high school graduate (grade 12 or ged certificate),83.0,1,0,0.0,0.0,,1.0,1,SD,42.0,midwest,0.0,0.0
226,Gall2005Aug22,Gall,2005,80227,42.0,texas,3.0,0,1.0,4.0,2.0,3.0,16.0,high school graduate (grade 12 or ged certificate),38.0,0,0,0.0,0.0,,1.0,1,TX,44.0,south,0.0,0.0
227,Gall2005Aug22,Gall,2005,80228,4.0,california,4.0,1,1.0,3.0,4.0,6.0,33.0,high school incomplete (grades 9-11),78.0,0,0,0.0,0.0,,1.0,1,CA,5.0,west,0.0,0.0
228,Gall2005Aug22,Gall,2005,80229,41.0,tennessee,3.0,1,1.0,3.0,1.0,1.0,3.0,high school incomplete (grades 9-11),24.0,1,0,0.0,0.0,,1.0,1,TN,43.0,south,0.0,0.0
229,Gall2005Aug22,Gall,2005,80230,42.0,texas,3.0,1,1.0,2.0,4.0,6.0,32.0,none or grades 1-8,72.0,0,1,0.0,0.0,,0.0,0,TX,44.0,south,1.0,1.0
230,Gall2005Aug22,Gall,2005,80231,15.0,kansas,2.0,1,1.0,4.0,2.0,2.0,10.0,high school graduate (grade 12 or ged certificate),30.0,0,0,0.0,0.0,,1.0,1,KS,17.0,midwest,0.0,0.0
231,Gall2005Aug22,Gall,2005,80232,37.0,pennsylvania,1.0,1,1.0,2.0,4.0,6.0,32.0,none or grades 1-8,80.0,1,0,0.0,0.0,,1.0,1,PA,39.0,northeast,0.0,0.0
232,Gall2005Aug22,Gall,2005,80233,20.0,massachusetts,1.0,1,1.0,4.0,3.0,4.0,22.0,"business, technical, or vocational school after high school",52.0,0,1,0.0,0.0,,0.0,0,MA,20.0,northeast,1.0,1.0
233,Gall2005Aug22,Gall,2005,80234,42.0,texas,3.0,0,1.0,3.0,2.0,3.0,15.0,high school incomplete (grades 9-11),35.0,0,0,0.0,0.0,,1.0,1,TX,44.0,south,0.0,0.0
234,Gall2005Aug22,Gall,2005,80235,4.0,california,4.0,1,1.0,2.0,3.0,4.0,20.0,none or grades 1-8,51.0,0,0,0.0,0.0,,0.0,0,CA,5.0,west,1.0,1.0
235,Gall2005Aug22,Gall,2005,80236,4.0,california,4.0,1,1.0,2.0,4.0,6.0,32.0,none or grades 1-8,72.0,0,1,0.0,0.0,,0.0,0,CA,5.0,west,1.0,1.0
236,Gall2005Aug22,Gall,2005,80237,36.0,oregon,4.0,0,1.0,4.0,3.0,4.0,22.0,high school graduate (grade 12 or ged certificate),49.0,0,0,0.0,0.0,,1.0,1,OR,38.0,west,0.0,0.0
237,Gall2005Aug22,Gall,2005,80238,29.0,new jersey,1.0,1,1.0,4.0,3.0,5.0,28.0,"business, technical, or vocational school after high school",60.0,0,0,0.0,0.0,,1.0,1,NJ,32.0,northeast,0.0,0.0
238,Gall2005Aug22,Gall,2005,80239,24.0,missouri,2.0,1,1.0,2.0,3.0,4.0,20.0,none or grades 1-8,53.0,1,0,0.0,0.0,,0.0,0,MO,25.0,midwest,1.0,1.0
239,Gall2005Aug22,Gall,2005,80240,42.0,texas,3.0,0,1.0,2.0,2.0,3.0,14.0,none or grades 1-8,41.0,0,1,0.0,0.0,,0.0,0,TX,44.0,south,1.0,1.0
240,Gall2005Aug22,Gall,2005,80241,11.0,idaho,4.0,1,1.0,4.0,4.0,6.0,34.0,high school graduate (grade 12 or ged certificate),66.0,0,0,0.0,0.0,,1.0,1,ID,14.0,west,0.0,0.0
241,Gall2005Aug22,Gall,2005,80242,4.0,california,4.0,0,,4.0,2.0,2.0,10.0,"business, technical, or vocational school after high school",33.0,0,0,,,,1.0,1,CA,5.0,west,0.0,0.0
242,Gall2005Aug22,Gall,2005,80243,21.0,michigan,2.0,0,1.0,2.0,1.0,1.0,2.0,none or grades 1-8,21.0,0,0,0.0,0.0,,1.0,1,MI,23.0,midwest,0.0,0.0
243,Gall2005Aug22,Gall,2005,80244,30.0,new mexico,4.0,1,1.0,3.0,3.0,5.0,27.0,high school incomplete (grades 9-11),61.0,1,0,0.0,0.0,,1.0,1,NM,33.0,west,0.0,0.0
244,Gall2005Aug22,Gall,2005,80245,22.0,minnesota,2.0,1,1.0,2.0,4.0,6.0,32.0,none or grades 1-8,77.0,0,1,0.0,0.0,,0.0,0,MN,24.0,midwest,1.0,1.0
245,Gall2005Aug22,Gall,2005,80246,1.0,alabama,3.0,1,2.0,2.0,3.0,4.0,20.0,none or grades 1-8,54.0,1,0,1.0,0.0,,0.0,0,AL,2.0,south,1.0,1.0
246,Gall2005Aug22,Gall,2005,80247,17.0,louisiana,3.0,1,1.0,3.0,,,,high school incomplete (grades 9-11),,0,0,0.0,0.0,,,0,LA,19.0,south,1.0,
247,Gall2005Aug22,Gall,2005,80248,15.0,kansas,2.0,0,1.0,4.0,3.0,5.0,28.0,"business, technical, or vocational school after high school",62.0,0,1,0.0,0.0,,0.0,0,KS,17.0,midwest,1.0,1.0
248,Gall2005Aug22,Gall,2005,80249,12.0,illinois,2.0,1,1.0,2.0,3.0,4.0,20.0,none or grades 1-8,46.0,0,1,0.0,0.0,,0.0,0,IL,15.0,midwest,1.0,1.0
249,Gall2005Aug22,Gall,2005,80250,5.0,colorado,4.0,1,1.0,4.0,3.0,4.0,22.0,high school graduate (grade 12 or ged certificate),51.0,1,0,0.0,0.0,,,0,CO,6.0,west,1.0,
250,Gall2005Aug22,Gall,2005,80251,17.0,louisiana,3.0,1,1.0,4.0,3.0,5.0,28.0,"business, technical, or vocational school after high school",57.0,1,0,0.0,0.0,,,0,LA,19.0,south,1.0,
